Seq	PageID	Name	Type	SubType	WikipediaID	WikipediaLanguage	WikipediaUrl	Offset	Length	Score	WikipediaScore	IsScientificName
1245	2774095	Sápmi	Organization	N/A	Sápmi	en	https://en.wikipedia.org/wiki/Sápmi	690	7	0.526	0.020	False
1246	2774095	Longspur	Other	N/A	Longspur	en	https://en.wikipedia.org/wiki/Longspur	702	8	0.800	0.714	False
1247	2774095	Three	Quantity	Number	N/A	N/A	N/A	716	5	0.800		False
1248	2774095	Food	Other	N/A	Food	en	https://en.wikipedia.org/wiki/Food	845	4	0.800	0.119	False
1249	2774095	Snow bunting	Other	N/A	Snow bunting	en	https://en.wikipedia.org/wiki/Snow_bunting	901	21	0.800	0.801	False
1250	2774095	Eastern Settlement	Location	N/A	Eastern Settlement	en	https://en.wikipedia.org/wiki/Eastern_Settlement	943	7	0.800	0.115	False
1251	2774095	Snow	Other	N/A	Snow	en	https://en.wikipedia.org/wiki/Snow	951	4	0.800	0.144	False
1252	2774095	Bunting (bird)	Other	N/A	Bunting (bird)	en	https://en.wikipedia.org/wiki/Bunting_(bird)	959	7	0.800	0.230	False
1253	2774095	Hudson Land	Organization	N/A	N/A	N/A	N/A	1041	11	0.908		False
1254	2774095	Land	Other	N/A	Land	en	https://en.wikipedia.org/wiki/Land	1048	4	0.800	0.019	False
1255	2774095	Land	Other	N/A	Land	en	https://en.wikipedia.org/wiki/Land	1189	4	0.800	0.019	False
1256	2774095	Two	Quantity	Number	N/A	N/A	N/A	1101	3	0.800		False
1257	2774095	Hudson Land, Musk-ox Fjord	Organization	N/A	N/A	N/A	N/A	1182	26	0.887		False
1258	2774095	Muskox	Other	N/A	Muskox	en	https://en.wikipedia.org/wiki/Muskox	1195	7	0.800	0.836	False
1259	2774095	Muskox	Other	N/A	Muskox	en	https://en.wikipedia.org/wiki/Muskox	1407	16	0.800	0.836	False
1260	2774095	Muskox	Other	N/A	Muskox	en	https://en.wikipedia.org/wiki/Muskox	1450	8	0.800	0.836	False
1261	2774095	Muskox	Other	N/A	Muskox	en	https://en.wikipedia.org/wiki/Muskox	1603	7	0.800	0.836	False
1262	2774095	Muskox	Other	N/A	Muskox	en	https://en.wikipedia.org/wiki/Muskox	1962	7	0.800	0.836	False
1263	2774095	Fjord	Other	N/A	Fjord	en	https://en.wikipedia.org/wiki/Fjord	1203	5	0.800	0.420	False
1264	2774095	Fjord	Other	N/A	Fjord	en	https://en.wikipedia.org/wiki/Fjord	1611	5	0.800	0.420	False
1265	2774095	July 31,    1936	DateTime	Date	N/A	N/A	N/A	1224	16	0.800		False
1266	2774095	July 31	Other	N/A	July 31	en	https://en.wikipedia.org/wiki/July_31	1224	7	0.800	0.202	False
1267	2774095	Carex	Other	N/A	Carex	en	https://en.wikipedia.org/wiki/Carex	1289	5	0.800	0.792	True
1268	2774095	One	Quantity	Number	N/A	N/A	N/A	1302	3	0.800		False
1269	2774095	Bird	Other	N/A	Bird	en	https://en.wikipedia.org/wiki/Bird	1306	4	0.800	0.381	False
1270	2774095	Bee	Other	N/A	Bee	en	https://en.wikipedia.org/wiki/Bee	1387	3	0.800	0.210	False
1271	2774095	Richard Lydekker	Person	N/A	Richard Lydekker	en	https://en.wikipedia.org/wiki/Richard_Lydekker	1430	8	0.800	0.781	False
1272	2774095	Willow	Organization	N/A	Willow	en	https://en.wikipedia.org/wiki/Willow	1792	5	0.969	0.408	False
1273	2774095	Clan MacFarlane	Person	N/A	Clan MacFarlane	en	https://en.wikipedia.org/wiki/Clan_MacFarlane	1845	10	0.927	0.008	False
1274	2774095	1905	DateTime	DateRange	N/A	N/A	N/A	1857	4	0.800		False
1275	2774095	689	Quantity	Number	N/A	N/A	N/A	1869	3	0.800		False
1276	2774095	Adolphus Greely	Other	N/A	Adolphus Greely	en	https://en.wikipedia.org/wiki/Adolphus_Greely	1903	6	0.899	0.004	False
1277	2774095	Adolphus Greely	Other	N/A	Adolphus Greely	en	https://en.wikipedia.org/wiki/Adolphus_Greely	1971	6	0.997	0.004	False
1278	2774095	1886	DateTime	DateRange	N/A	N/A	N/A	1911	4	0.800		False
1279	2774095	104	Quantity	Number	N/A	N/A	N/A	1921	3	0.800		False
1280	2774095	105	Quantity	Number	N/A	N/A	N/A	1925	3	0.800		False
1281	2774095	Animal	Other	N/A	Animal	en	https://en.wikipedia.org/wiki/Animal	2020	7	0.800	0.087	False
1282	2774096	the winter	DateTime	DateRange	N/A	N/A	N/A	146	10	0.800		False
1283	2774096	1910	DateTime	DateRange	N/A	N/A	N/A	234	4	0.800		False
1284	2774096	1910	DateTime	DateRange	N/A	N/A	N/A	1706	4	0.800		False
1285	2774096	88	Quantity	Number	N/A	N/A	N/A	244	2	0.800		False
1286	2774096	89	Quantity	Number	N/A	N/A	N/A	247	2	0.800		False
1287	2774096	four	Quantity	Number	N/A	N/A	N/A	263	4	0.800		False
1288	2774096	October 31, 1906	DateTime	Date	N/A	N/A	N/A	292	16	0.800		False
1289	2774096	Halloween	Other	N/A	Halloween	en	https://en.wikipedia.org/wiki/Halloween	292	10	0.800	0.105	False
1290	2774096	August 26, 1907	DateTime	Date	N/A	N/A	N/A	382	15	0.800		False
1291	2774096	August 26	Other	N/A	August 26	en	https://en.wikipedia.org/wiki/August_26	382	9	0.800	0.229	False
1292	2774096	Night Watch (Lukyanenko novel)	Other	N/A	Night Watch (Lukyanenko novel)	en	https://en.wikipedia.org/wiki/Night_Watch_(Lukyanenko_novel)	441	6	0.800	0.018	False
1293	2774096	Willow	Organization	N/A	Willow	en	https://en.wikipedia.org/wiki/Willow	500	5	0.558	0.498	False
1294	2774096	1908	DateTime	DateRange	N/A	N/A	N/A	518	4	0.800		False
1295	2774096	154	Quantity	Number	N/A	N/A	N/A	527	3	0.800		False
1296	2774096	Dease River	Location	N/A	Dease River	en	https://en.wikipedia.org/wiki/Dease_River	598	11	0.944	0.689	False
1297	2774096	August 7	DateTime	Date	August 7	en	https://en.wikipedia.org/wiki/August_7	613	8	0.800	0.186	False
1298	2774096	Polar bear	Other	N/A	Polar bear	en	https://en.wikipedia.org/wiki/Polar_bear	670	20	0.800	0.874	False
1299	2774096	Polar bear	Other	N/A	Polar bear	en	https://en.wikipedia.org/wiki/Polar_bear	745	10	0.800	0.874	False
1300	2774096	Polar bear	Other	N/A	Polar bear	en	https://en.wikipedia.org/wiki/Polar_bear	780	11	0.800	0.874	False
1301	2774096	Karl Friedrich Meyer	Person	N/A	Karl Friedrich Meyer	en	https://en.wikipedia.org/wiki/Karl_Friedrich_Meyer	719	5	0.800	0.007	False
1302	2774096	Greenland	Location	N/A	Greenland	en	https://en.wikipedia.org/wiki/Greenland	730	14	0.609	0.142	False
1303	2774096	Greenland	Location	N/A	Greenland	en	https://en.wikipedia.org/wiki/Greenland	765	14	0.800	0.142	False
1304	2774096	Two	Quantity	Number	N/A	N/A	N/A	761	3	0.800		False
1305	2774096	East Greenland Polar Bears	Location	N/A	N/A	N/A	N/A	765	26	0.550		False
1306	2774096	1936	DateTime	DateRange	N/A	N/A	N/A	810	4	0.800		False
1307	2774096	Fish	Other	N/A	Fish	en	https://en.wikipedia.org/wiki/Fish	911	4	0.800	0.126	False
1308	2774096	Gadidae	Other	N/A	Gadidae	en	https://en.wikipedia.org/wiki/Gadidae	982	7	0.800	0.802	True
1309	2774096	one	Quantity	Number	N/A	N/A	N/A	1009	3	0.800		False
1310	2774096	J. Dewey Soper	Person	N/A	J. Dewey Soper	en	https://en.wikipedia.org/wiki/J._Dewey_Soper	1126	5	0.921	0.015	False
1311	2774096	1928	DateTime	DateRange	N/A	N/A	N/A	1133	4	0.800		False
1312	2774096	31	Quantity	Number	N/A	N/A	N/A	1142	2	0.800		False
1313	2774096	Brown trout	Person	N/A	Brown trout	en	https://en.wikipedia.org/wiki/Brown_trout	1253	5	0.998	0.115	False
1314	2774096	1868	DateTime	DateRange	N/A	N/A	N/A	1260	4	0.800		False
1315	2774096	344	Quantity	Number	N/A	N/A	N/A	1269	3	0.800		False
1316	2774096	Egg	Other	N/A	Egg	en	https://en.wikipedia.org/wiki/Egg	1423	4	0.800	0.042	False
1317	2774096	few hours	DateTime	Duration	N/A	N/A	N/A	1450	9	0.800		False
1318	2774096	66	Quantity	Number	N/A	N/A	N/A	1715	2	0.800		False
1319	2774096	Animal	Other	N/A	Animal	en	https://en.wikipedia.org/wiki/Animal	1931	7	0.800	0.251	False
1320	2774096	Animal	Other	N/A	Animal	en	https://en.wikipedia.org/wiki/Animal	2464	6	0.800	0.251	False
1321	2774096	Ice	Other	N/A	Ice	en	https://en.wikipedia.org/wiki/Ice	1976	3	0.800	0.147	False
1322	2774096	Vegetable	Other	N/A	Vegetable	en	https://en.wikipedia.org/wiki/Vegetable	2108	9	0.800	0.229	False
1323	2774096	Arctic fox	Other	N/A	Arctic fox	en	https://en.wikipedia.org/wiki/Arctic_fox	2169	14	0.800	0.879	False
1324	2774096	Arctic fox	Other	N/A	Arctic fox	en	https://en.wikipedia.org/wiki/Arctic_fox	2211	10	0.800	0.879	False
1325	2774096	Clinton Hart Merriam	Person	N/A	Clinton Hart Merriam	en	https://en.wikipedia.org/wiki/Clinton_Hart_Merriam	2192	7	0.800	0.206	False
1326	2774096	Newfoundland and Labrador	Location	N/A	Newfoundland and Labrador	en	https://en.wikipedia.org/wiki/Newfoundland_and_Labrador	2202	8	0.800	0.017	False
1327	2774096	LABRADOR ARCTIC Fox	Location	N/A	N/A	N/A	N/A	2202	19	0.840		False
1328	2774096	Fox	Other	N/A	Fox	en	https://en.wikipedia.org/wiki/Fox	2259	3	0.800	0.037	False
1329	2774096	Sea captain	Other	N/A	Sea captain	en	https://en.wikipedia.org/wiki/Sea_captain	2279	7	0.800	0.023	False
1330	2774096	Bartletts Island	Person	N/A	Bartletts Island	en	https://en.wikipedia.org/wiki/Bartletts_Island	2290	8	0.908	0.032	False
1331	2774096	August 6	Other	N/A	August 6	en	https://en.wikipedia.org/wiki/August_6	2302	8	0.800	0.192	False
1332	2774096	August 6, 1935	DateTime	Date	N/A	N/A	N/A	2302	14	0.800		False
1333	2774096	Bushnous Island	Location	N/A	N/A	N/A	N/A	2323	15	0.942		False
1334	2774096	Island	Other	N/A	Island	en	https://en.wikipedia.org/wiki/Island	2332	6	0.800	0.108	False
1335	2774096	Melville Bay	Location	N/A	Melville Bay	en	https://en.wikipedia.org/wiki/Melville_Bay	2340	12	0.995	0.798	False
1336	2774096	recently	DateTime	N/A	N/A	N/A	N/A	2475	8	0.800		False
1337	2774096	Little auk	Other	N/A	Little auk	en	https://en.wikipedia.org/wiki/Little_auk	2507	9	0.800	0.790	False
1338	2774097	1928	DateTime	DateRange	N/A	N/A	N/A	57	4	0.800		False
1339	2774097	35	Quantity	Number	N/A	N/A	N/A	66	2	0.800		False
1340	2774097	Baffin Island	Location	N/A	Baffin Island	en	https://en.wikipedia.org/wiki/Baffin_Island	90	13	0.990	0.883	False
1341	2774097	Arctic fox	Other	N/A	Arctic fox	en	https://en.wikipedia.org/wiki/Arctic_fox	130	3	0.800	0.869	False
1342	2774097	Arctic fox	Other	N/A	Arctic fox	en	https://en.wikipedia.org/wiki/Arctic_fox	597	6	0.954	0.869	False
1343	2774097	Arctic fox	Other	N/A	Arctic fox	en	https://en.wikipedia.org/wiki/Arctic_fox	631	20	0.939	0.869	False
1344	2774097	Arctic fox	Other	N/A	Arctic fox	en	https://en.wikipedia.org/wiki/Arctic_fox	669	20	0.907	0.869	False
1345	2774097	Arctic fox	Other	N/A	Arctic fox	en	https://en.wikipedia.org/wiki/Arctic_fox	731	9	0.638	0.869	False
1346	2774097	Arctic fox	Other	N/A	Arctic fox	en	https://en.wikipedia.org/wiki/Arctic_fox	895	9	0.800	0.869	False
1347	2774097	Arctic fox	Other	N/A	Arctic fox	en	https://en.wikipedia.org/wiki/Arctic_fox	947	9	0.800	0.869	False
1348	2774097	Arctic fox	Other	N/A	Arctic fox	en	https://en.wikipedia.org/wiki/Arctic_fox	1023	9	0.628	0.869	False
1349	2774097	the    year	DateTime	DateRange	N/A	N/A	N/A	171	11	0.800		False
1350	2774097	County of March	DateTime	DateRange	County of March	en	https://en.wikipedia.org/wiki/County_of_March	318	5	0.800	0.014	False
1351	2774097	April (Finnish band)	DateTime	DateRange	April (Finnish band)	en	https://en.wikipedia.org/wiki/April_(Finnish_band)	328	5	0.800	0.007	False
1352	2774097	Ice	Other	N/A	Ice	en	https://en.wikipedia.org/wiki/Ice	437	3	0.800	0.078	False
1353	2774097	Edward Alexander Preble	Person	N/A	Edward Alexander Preble	en	https://en.wikipedia.org/wiki/Edward_Alexander_Preble	442	6	0.800	0.212	False
1354	2774097	Edward Alexander Preble	Person	N/A	Edward Alexander Preble	en	https://en.wikipedia.org/wiki/Edward_Alexander_Preble	1911	6	0.800	0.212	False
1355	2774097	1902	DateTime	DateRange	N/A	N/A	N/A	450	4	0.800		False
1356	2774097	62	Quantity	Number	N/A	N/A	N/A	462	2	0.800		False
1357	2774097	C. Bechstein	Organization	N/A	C. Bechstein	en	https://en.wikipedia.org/wiki/C._Bechstein	619	9	0.800	0.107	False
1358	2774097	Ymer Island	Location	N/A	Ymer Island	en	https://en.wikipedia.org/wiki/Ymer_Island	705	11	0.684	0.845	False
1359	2774097	August 3	Other	N/A	August 3	en	https://en.wikipedia.org/wiki/August_3	745	8	0.800	0.169	False
1360	2774097	August 3, 1936	DateTime	Date	N/A	N/A	N/A	745	14	0.800		False
1361	2774097	Remains (The Only Ones album)	Other	N/A	Remains (The Only Ones album)	en	https://en.wikipedia.org/wiki/Remains_(The_Only_Ones_album)	761	7	0.800	0.028	False
1362	2774097	Collared lemming	Other	N/A	Collared lemming	en	https://en.wikipedia.org/wiki/Collared_lemming	804	11	0.800	0.778	False
1363	2774097	Arctic hare	Other	N/A	Arctic hare	en	https://en.wikipedia.org/wiki/Arctic_hare	858	14	0.800	0.837	False
1364	2774097	Rhoads	Person	N/A	N/A	N/A	N/A	887	6	0.896		False
1365	2774097	Rhoads	Person	N/A	N/A	N/A	N/A	1600	6	0.817		False
1366	2774097	GREENLAND HARE	Organization	N/A	N/A	N/A	N/A	895	14	0.712		False
1367	2774097	Hare	Other	N/A	Hare	en	https://en.wikipedia.org/wiki/Hare	905	4	0.800	0.054	False
1368	2774097	Hare	Other	N/A	Hare	en	https://en.wikipedia.org/wiki/Hare	957	4	0.800	0.054	False
1369	2774097	Two	Quantity	Number	N/A	N/A	N/A	915	3	0.800		False
1370	2774097	Greenland Hare	Location	N/A	N/A	N/A	N/A	947	14	0.918		False
1371	2774097	the first    week of August	DateTime	DateRange	N/A	N/A	N/A	969	27	0.800		False
1372	2774097	August (Rossner novel)	Other	N/A	August (Rossner novel)	en	https://en.wikipedia.org/wiki/August_(Rossner_novel)	990	6	0.800	0.019	False
1373	2774097	North Fjord	Location	N/A	N/A	N/A	N/A	1000	11	0.808		False
1374	2774097	Fjord	Other	N/A	Fjord	en	https://en.wikipedia.org/wiki/Fjord	1006	5	0.800	0.458	False
1375	2774097	Food	Other	N/A	Food	en	https://en.wikipedia.org/wiki/Food	1072	5	0.800	0.379	False
1376	2774097	Car	Other	N/A	Car	en	https://en.wikipedia.org/wiki/Car	1195	3	0.800	0.081	True
1377	2774097	Calamagrostis	Other	N/A	Calamagrostis	en	https://en.wikipedia.org/wiki/Calamagrostis	1207	13	0.800	0.734	True
1378	2774097	Potentilla	Other	N/A	Potentilla	en	https://en.wikipedia.org/wiki/Potentilla	1230	10	0.800	0.767	True
1379	2774097	47.5 per cent	Quantity	Percentage	N/A	N/A	N/A	1293	13	0.800		False
1380	2774097	25 per cent	Quantity	Percentage	N/A	N/A	N/A	1308	11	0.800		False
1381	2774097	17.5	Quantity	Number	N/A	N/A	N/A	1325	4	0.800		False
1382	2774097	cent	Quantity	Currency	N/A	N/A	N/A	1337	4	0.800		False
1383	2774097	Pedicularis	Other	N/A	Pedicularis	en	https://en.wikipedia.org/wiki/Pedicularis	1369	11	0.800	0.719	True
1384	2774097	Poaceae	Other	N/A	Poaceae	en	https://en.wikipedia.org/wiki/Poaceae	1415	7	0.800	0.882	True
1385	2774097	one	Quantity	Number	N/A	N/A	N/A	1451	3	0.800		False
1386	2774097	one	Quantity	Number	N/A	N/A	N/A	1590	3	0.800		False
1387	2774097	10 per cent	Quantity	Percentage	N/A	N/A	N/A	1487	11	0.800		False
1388	2774097	Plant	Other	N/A	Plant	en	https://en.wikipedia.org/wiki/Plant	1540	5	0.800	0.065	True
1389	2774097	Draba	Other	N/A	Draba	en	https://en.wikipedia.org/wiki/Draba	1558	5	0.800	0.723	True
1390	2774097	1897	DateTime	DateRange	N/A	N/A	N/A	1608	4	0.800		False
1391	2774097	359	Quantity	Number	N/A	N/A	N/A	1620	3	0.800		False
1392	2774097	winter	DateTime	DateRange	N/A	N/A	N/A	1753	6	0.800		False
1393	2774097	Labrador	Location	N/A	Labrador	en	https://en.wikipedia.org/wiki/Labrador	1882	8	0.492	0.032	False
1394	2774097	Rhododendron subsect. Ledum	Other	N/A	Rhododendron subsect. Ledum	en	https://en.wikipedia.org/wiki/Rhododendron_subsect._Ledum	1899	5	0.800	0.782	False
1395	2774097	1908	DateTime	DateRange	N/A	N/A	N/A	1919	4	0.800		False
1396	2774097	199	Quantity	Number	N/A	N/A	N/A	1928	3	0.800		False
1397	2774097	Athabasca Valles	Location	N/A	Athabasca Valles	en	https://en.wikipedia.org/wiki/Athabasca_Valles	1964	9	0.657	0.009	False
1398	2774097	Mackenzie River	Location	N/A	Mackenzie River	en	https://en.wikipedia.org/wiki/Mackenzie_River	1978	9	0.800	0.175	False
1399	2774097	1903	DateTime	DateRange	N/A	N/A	N/A	2021	4	0.800		False
1400	2774097	Shrub	Other	N/A	Shrub	en	https://en.wikipedia.org/wiki/Shrub	2090	6	0.800	0.476	False
1401	2774097	Hooded seal	Other	N/A	Hooded seal	en	https://en.wikipedia.org/wiki/Hooded_seal	2201	19	0.800	0.800	False
1402	2774097	Hooded seal	Other	N/A	Hooded seal	en	https://en.wikipedia.org/wiki/Hooded_seal	2233	11	0.800	0.800	False
1403	2774097	Erxleben, Börde	Location	N/A	Erxleben, Börde	en	https://en.wikipedia.org/wiki/Erxleben,_Börde	2222	8	0.525	0.029	False
1404	2774098	AUSTIN	Person	N/A	N/A	N/A	N/A	71	6	0.990		False
1405	2774098	Open Library	Organization	N/A	Open Library	en	https://en.wikipedia.org/wiki/Open_Library	79	5	0.800	0.081	False
1406	2774098	1932	DateTime	DateRange	N/A	N/A	N/A	89	4	0.800		False
1407	2774098	1932	DateTime	DateRange	N/A	N/A	N/A	617	4	0.800		False
1408	2774098	1932	DateTime	DateRange	N/A	N/A	N/A	1121	4	0.800		False
1409	2774098	The Birds (film)	Other	N/A	The Birds (film)	en	https://en.wikipedia.org/wiki/The_Birds_(film)	95	9	0.800	0.043	False
1410	2774098	The Birds of Newfoundland, Labrador	Organization	N/A	N/A	N/A	N/A	95	35	0.789		False
1411	2774098	Newfoundland and Labrador	Location	N/A	Newfoundland and Labrador	en	https://en.wikipedia.org/wiki/Newfoundland_and_Labrador	108	12	0.800	0.056	False
1412	2774098	Newfoundland and Labrador	Location	N/A	Newfoundland and Labrador	en	https://en.wikipedia.org/wiki/Newfoundland_and_Labrador	122	8	0.800	0.056	False
1413	2774098	Thomas Nuttall	Person	N/A	Thomas Nuttall	en	https://en.wikipedia.org/wiki/Thomas_Nuttall	137	4	0.989	0.192	False
1414	2774098	Vii	Other	N/A	Vii	en	https://en.wikipedia.org/wiki/Vii	164	3	0.800	0.023	False
1415	2774098	1	Quantity	Number	N/A	N/A	N/A	173	1	0.800		False
1416	2774098	1	Quantity	Number	N/A	N/A	N/A	293	1	0.800		False
1417	2774098	1	Quantity	Number	N/A	N/A	N/A	401	1	0.800		False
1418	2774098	1	Quantity	Number	N/A	N/A	N/A	779	1	0.800		False
1419	2774098	1	Quantity	Number	N/A	N/A	N/A	786	1	0.800		False
1420	2774098	1	Quantity	Number	N/A	N/A	N/A	867	1	0.800		False
1421	2774098	1	Quantity	Number	N/A	N/A	N/A	1013	1	0.800		False
1422	2774098	1	Quantity	Number	N/A	N/A	N/A	1217	1	0.800		False
1423	2774098	1	Quantity	Number	N/A	N/A	N/A	1510	1	0.800		False
1424	2774098	1	Quantity	Number	N/A	N/A	N/A	1581	1	0.800		False
1425	2774098	1	Quantity	Number	N/A	N/A	N/A	1596	1	0.800		False
1426	2774098	1	Quantity	Number	N/A	N/A	N/A	1627	1	0.800		False
1427	2774098	1	Quantity	Number	N/A	N/A	N/A	1760	1	0.800		False
1428	2774098	1	Quantity	Number	N/A	N/A	N/A	1876	1	0.800		False
1429	2774098	1	Quantity	Number	N/A	N/A	N/A	2117	1	0.800		False
1430	2774098	1	Quantity	Number	N/A	N/A	N/A	2255	1	0.800		False
1431	2774098	229	Quantity	Number	N/A	N/A	N/A	175	3	0.800		False
1432	2774098	Air conditioning	Person	N/A	Air conditioning	en	https://en.wikipedia.org/wiki/Air_conditioning	190	5	0.998	0.010	False
1433	2774098	1919	DateTime	DateRange	N/A	N/A	N/A	200	4	0.800		False
1434	2774098	Life Histories of North American Diving Birds	Organization	N/A	N/A	N/A	N/A	206	45	0.925		False
1435	2774098	United States	Location	N/A	United States	en	https://en.wikipedia.org/wiki/United_States	224	14	0.800	0.023	False
1436	2774098	United States	Location	N/A	United States	en	https://en.wikipedia.org/wiki/United_States	327	14	0.800	0.023	False
1437	2774098	United States	Location	N/A	United States	en	https://en.wikipedia.org/wiki/United_States	1722	14	0.800	0.023	False
1438	2774098	Diving bird	Other	N/A	Diving bird	en	https://en.wikipedia.org/wiki/Diving_bird	239	12	0.800	0.672	False
1439	2774098	Cattle	Other	N/A	Cattle	en	https://en.wikipedia.org/wiki/Cattle	253	4	0.898	0.018	False
1440	2774098	Cattle	Other	N/A	Cattle	en	https://en.wikipedia.org/wiki/Cattle	353	4	0.898	0.018	False
1441	2774098	Cattle	Other	N/A	Cattle	en	https://en.wikipedia.org/wiki/Cattle	2233	4	0.705	0.018	False
1442	2774098	U. S. Nat	Person	N/A	N/A	N/A	N/A	259	9	0.999		False
1443	2774098	U. S. Nat	Person	N/A	N/A	N/A	N/A	359	9	0.999		False
1444	2774098	U. S. Nat	Person	N/A	N/A	N/A	N/A	1353	9	0.999		False
1445	2774098	107	Quantity	Number	N/A	N/A	N/A	284	3	0.800		False
1446	2774098	239	Quantity	Number	N/A	N/A	N/A	295	3	0.800		False
1447	2774098	1925	DateTime	DateRange	N/A	N/A	N/A	303	4	0.800		False
1448	2774098	1925	DateTime	DateRange	N/A	N/A	N/A	698	4	0.800		False
1449	2774098	Life Histories of North American Wild Fowl	Organization	N/A	N/A	N/A	N/A	309	42	0.864		False
1450	2774098	Wildlife	Other	N/A	Wildlife	en	https://en.wikipedia.org/wiki/Wildlife	342	4	0.800	0.077	False
1451	2774098	Fowl	Other	N/A	Fowl	en	https://en.wikipedia.org/wiki/Fowl	347	4	0.800	0.155	False
1452	2774098	No. 130 Squadron RAF	Organization	N/A	No. 130 Squadron RAF	en	https://en.wikipedia.org/wiki/No._130_Squadron_RAF	380	7	0.800	0.396	False
1453	2774098	311	Quantity	Number	N/A	N/A	N/A	403	3	0.800		False
1454	2774098	Robert Curtis Brown	Person	N/A	Robert Curtis Brown	en	https://en.wikipedia.org/wiki/Robert_Curtis_Brown	412	13	0.800	0.012	False
1455	2774098	1868	DateTime	DateRange	N/A	N/A	N/A	430	4	0.800		False
1456	2774098	Mammal	Other	N/A	Mammal	en	https://en.wikipedia.org/wiki/Mammal	443	9	0.800	0.392	False
1457	2774098	Fauna	Other	N/A	Fauna	en	https://en.wikipedia.org/wiki/Fauna	453	5	0.800	0.180	False
1458	2774098	Fauna	Other	N/A	Fauna	en	https://en.wikipedia.org/wiki/Fauna	1741	5	0.800	0.180	False
1459	2774098	Fauna	Other	N/A	Fauna	en	https://en.wikipedia.org/wiki/Fauna	1857	5	0.800	0.180	False
1460	2774098	Greenland	Location	N/A	Greenland	en	https://en.wikipedia.org/wiki/Greenland	462	9	0.890	0.410	False
1461	2774098	Greenland	Location	N/A	Greenland	en	https://en.wikipedia.org/wiki/Greenland	1467	9	0.800	0.410	False
1462	2774098	Greenland	Location	N/A	Greenland	en	https://en.wikipedia.org/wiki/Greenland	2050	9	0.800	0.410	False
1463	2774098	Zool	Person	N/A	Zool	en	https://en.wikipedia.org/wiki/Zool	479	4	0.528	0.065	False
1464	2774098	System on a chip	Other	N/A	System on a chip	en	https://en.wikipedia.org/wiki/System_on_a_chip	485	4	0.800	0.006	False
1465	2774098	University of London	Organization	N/A	University of London	en	https://en.wikipedia.org/wiki/University_of_London	490	4	0.800	0.096	False
1466	2774098	Michael Cottam	Person	N/A	Michael Cottam	en	https://en.wikipedia.org/wiki/Michael_Cottam	505	6	0.800	0.012	False
1467	2774098	Clarence (U.S. TV series)	Person	N/A	Clarence (U.S. TV series)	en	https://en.wikipedia.org/wiki/Clarence_(U.S._TV_series)	513	8	0.901	0.028	False
1468	2774098	Clarence (U.S. TV series)	Person	N/A	Clarence (U.S. TV series)	en	https://en.wikipedia.org/wiki/Clarence_(U.S._TV_series)	988	4	0.800	0.028	False
1469	2774098	Clarence (U.S. TV series)	Person	N/A	Clarence (U.S. TV series)	en	https://en.wikipedia.org/wiki/Clarence_(U.S._TV_series)	2200	4	0.800	0.028	False
1470	2774098	1936	DateTime	DateRange	N/A	N/A	N/A	526	4	0.800		False
1471	2774098	Food	Other	N/A	Food	en	https://en.wikipedia.org/wiki/Food	532	4	0.800	0.090	False
1472	2774098	Arctic Birds	Location	N/A	N/A	N/A	N/A	540	12	0.783		False
1473	2774098	Bird	Location	N/A	Bird	en	https://en.wikipedia.org/wiki/Bird	948	8	0.654	0.483	False
1474	2774098	The Bartlett	Organization	N/A	The Bartlett	en	https://en.wikipedia.org/wiki/The_Bartlett	578	12	0.800	0.691	False
1475	2774098	1931	Other	N/A	N/A	N/A	N/A	611	4	0.800		False
1476	2774098	1931	Other	N/A	N/A	N/A	N/A	1539	4	0.800		False
1477	2774098	1933	DateTime	DateRange	N/A	N/A	N/A	627	4	0.800		False
1478	2774098	Journ	Person	N/A	N/A	N/A	N/A	633	5	0.565		False
1479	2774098	Sci	Person	N/A	N/A	N/A	N/A	652	3	0.657		False
1480	2774098	26	Quantity	Number	N/A	N/A	N/A	658	2	0.800		False
1481	2774098	165	Quantity	Number	N/A	N/A	N/A	666	3	0.800		False
1482	2774098	177	Quantity	Number	N/A	N/A	N/A	670	3	0.800		False
1483	2774098	177	Quantity	Number	N/A	N/A	N/A	1054	3	0.800		False
1484	2774098	Edward Howe Forbush	Person	N/A	Edward Howe Forbush	en	https://en.wikipedia.org/wiki/Edward_Howe_Forbush	679	7	0.766	0.159	False
1485	2774098	E. H.	Person	N/A	N/A	N/A	N/A	688	5	0.993		False
1486	2774098	Massachusetts	Location	N/A	Massachusetts	en	https://en.wikipedia.org/wiki/Massachusetts	713	13	0.944	0.153	False
1487	2774098	Race and ethnicity in the United States Census	Other	N/A	Race and ethnicity in the United States Census	en	https://en.wikipedia.org/wiki/Race_and_ethnicity_in_the_United_States_Census	731	5	0.800	0.189	False
1488	2774098	New England	Location	N/A	New England	en	https://en.wikipedia.org/wiki/New_England	737	18	0.800	0.530	False
1489	2774098	Mass. Dept.	Organization	N/A	N/A	N/A	N/A	757	11	0.535		False
1490	2774098	481	Quantity	Number	N/A	N/A	N/A	788	3	0.800		False
1491	2774098	Greely S. Curtis	Person	N/A	Greely S. Curtis	en	https://en.wikipedia.org/wiki/Greely_S._Curtis	797	6	0.761	0.037	False
1492	2774098	A.W. (musician)	Person	N/A	A.W. (musician)	en	https://en.wikipedia.org/wiki/A.W._(musician)	805	5	0.997	0.013	False
